LINE_ITEM_TYPE,TASK_CODE,ACTIVITY_CODE,EXPENSE_CODE,DESCRIPTION,TK_CLASSIFICATION,BLOCKBILLING,VAGUE,MISMATCH,PROHIBITED_ADMIN,MIN_AMOUNT,MAX_AMOUNT,MIN_UNITS,MAX_UNITS,UNIT_COST,RECEIPT_REQUIRED,GENERATE_RECEIPT
FEE,L300,A105,,Research expert admissibility (Daubert) re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L400,A113,,Analyze exhibit set for hearing strategy; Analyze privilege log entries; Analyze upcoming litigation milestones re settlement framework; Analyze case chronology re mediation planning,Paralegal,Y,N,N,N,,,,,,,
FEE,L500,A105,,Research expert admissibility (Daubert) re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L200,A101,,Strategy conference re case posture re motion practice,Partner,N,N,N,N,,,,,,,
FEE,L400,A103,,Prepare trial notebook sections regarding procedural strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A102,,Meet and confer with opposing counsel re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L400,A101,,Draft pretrial conference statement re trial preparation with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A108,,Prepare interrogatories and RFPs re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L240,A112,,Analyze opposing counsel tactics re mediation planning,Partner,N,N,N,N,,,,,,,
FEE,L120,A103,,Review motion package for local rule compliance regarding litigation strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L110,A111,,Evaluate settlement options regarding expert strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition cross outline re discovery issues with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L200,A112,,Review discovery plan and priorities re motion practice,Partner,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare hearing strategy re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft notice of deposition re discovery issues,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A101,,Draft letter to {NAME_PLACEHOLDER} re settlement positions re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L210,A107,,Draft protective order,Associate,N,N,N,N,,,,,,,
FEE,L400,A103,,Prepare exhibit list cross-references re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L400,A101,,Prepare for settlement conference re trial preparation with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition cross outline regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare hearing strategy re compliance with local rules with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition cross outline regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L330,A109,,Analyze service requirements under applicable rules re compliance with local rules,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft reply brief regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L510,A102,,Compile record citations,Paralegal,N,N,N,N,,,,,,,
FEE,L340,A107,,Draft statement of undisputed facts regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L120,A107,,Draft joint case management statement regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A105,,Review and analyze case law updates regarding deposition strategy; Prepare jury instructions research regarding expert strategy; Draft statement of undisputed facts regarding procedural strategy (follow-up),Associate,Y,N,N,N,,,,,,,
FEE,L200,A107,,Draft subpoena to third party re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft motion for summary judgment,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition outline for {NAME_PLACEHOLDER} re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L200,A106,,Analyze service requirements under applicable rules re motion practice,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft reply brief regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L430,A107,,Draft responses to RFPs and RFAs re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L200,A103,,Prepare deposition plan and witness outline re motion practice,Paralegal,N,N,N,N,,,,,,,
FEE,L500,A105,,Research expert admissibility (Daubert) re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L300,A111,,Prepare hearing strategy re discovery issues with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L340,A112,,Review and analyze case law updates re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L240,A101,,Draft letter to {NAME_PLACEHOLDER} re settlement positions re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L200,A112,,Review expert retention strategy re motion practice,Partner,N,N,N,N,,,,,,,
FEE,L200,A110,,Approve deposition strategy re motion practice with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L200,A108,,Prepare witness examination outlines re motion practice,Partner,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft reply brief regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare hearing exhibit strategy and witness materials regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A108,,Finalize motion submission strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A103,,Prepare trial notebook sections regarding procedural strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A101,,Draft pretrial conference statement re trial preparation with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A103,,Prepare deposition plan and witness outline regarding deposition strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L200,A104,,Evaluate appeal issues re motion practice,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare and serve subpoenas regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L330,A103,,Analyze privilege log entries,Paralegal,N,N,N,N,,,,,,,
FEE,L110,A112,,Review expert retention strategy re mediation planning,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition outline for {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L110,A107,,Draft initial disclosures regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Review and summarize deposition transcript re discovery issues with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L200,A101,,Prepare for settlement conference re motion practice with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L200,A105,,Evaluate removal/remand options re motion practice,Partner,N,N,N,N,,,,,,,
FEE,L100,A111,,Analyze case chronology re compliance with local rules,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy regarding procedural strategy,Partner,N,N,N,N,,,,,,,
FEE,L400,A112,,Review trial exhibit list regarding procedural strategy,Partner,N,N,N,N,,,,,,,
FEE,L200,A105,,Analyze brief authorities and record citations re motion practice,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare witness examination outlines regarding deposition strategy,Partner,N,N,N,N,,,,,,,
FEE,L120,A113,,Review document set for production issues regarding litigation strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A101,,Prepare for settlement conference re motion practice,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition strategy for {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,High-level review of draft motion re compliance with local rules,Partner,N,N,N,N,,,,,,,
FEE,L200,A101,,Prepare and serve subpoenas re motion practice,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A101,,Draft pretrial conference statement regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L400,A103,,Prepare deposition plan and witness outline re trial preparation,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L200,A105,,Finalize motion submission strategy re mediation planning,Paralegal,N,N,N,N,,,,,,,
FEE,L120,A105,,Research expert admissibility (Daubert) regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A112,,Track discovery deficiencies re motion practice,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft mediation brief re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition cross outline re mediation planning with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L400,A113,,Analyze privilege log entries re trial preparation,Paralegal,N,N,N,N,,,,,,,
FEE,L500,A105,,Legal research on dispositive issues,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Compile record citations regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A105,,Prepare jury instructions research re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L110,A102,,Analyze service requirements under applicable rules regarding expert strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft opposition to motion to compel,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L120,A101,,Prepare for settlement conference regarding litigation strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L400,A105,,Prepare exhibit list cross-references re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L200,A106,,Approve final brief for court submission regarding procedural strategy,Partner,N,N,N,N,,,,,,,
FEE,L500,A107,,Evaluate appeal issues re mediation planning,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy,Partner,N,N,N,N,,,,,,,
FEE,L110,A107,,Compile record citations regarding expert strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L110,A105,,Research expert admissibility (Daubert),Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition strategy for {NAME_PLACEHOLDER} re mediation planning,Paralegal,N,N,N,N,,,,,,,
FEE,L430,A102,,Meet and confer with opposing counsel regarding procedural strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L110,A101,,Prepare for settlement conference regarding expert strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L510,A105,,Legal research on dispositive issues re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L500,A105,,Evaluate appeal issues regarding litigation strategy,Partner,N,N,N,N,,,,,,,
FEE,L200,A101,,Prepare for settlement conference re settlement framework with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L300,A112,,Review trial exhibit list re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L120,A112,,Review case assessment and litigation priorities regarding litigation strategy,Partner,N,N,N,N,,,,,,,
FEE,L240,A109,,Prepare witness examination outlines re mediation planning,Partner,N,N,N,N,,,,,,,
FEE,L110,A107,,Draft initial disclosures regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L320,A113,,Prepare and serve subpoenas re mediation planning,Paralegal,N,N,N,N,,,,,,,
FEE,L120,A112,,Review opposing expert report regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A112,,Analyze document production for key facts re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L200,A102,,Meet and confer with opposing counsel re motion practice with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L200,A110,,Review and summarize deposition transcript re motion practice with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A105,,Research sanctions standards re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L400,A101,,Draft pretrial conference statement re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft notice of deposition regarding procedural strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare hearing exhibit strategy and witness materials regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L110,A112,,Review expert retention strategy,Partner,N,N,N,N,,,,,,,
FEE,L200,A111,,Attend hearing and argue motion re settlement framework,Partner,N,N,N,N,,,,,,,
FEE,L330,A105,,Prepare jury instructions research re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft mediation brief regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Review and summarize deposition transcript re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition cross outline re mediation planning with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L120,A102,,Meet and confer with opposing counsel regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L120,A102,,Meet and confer with opposing counsel re compliance with local rules with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L410,A107,,Revise privilege log entries re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L340,A112,,Review and analyze case law updates re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Assess risk and exposure estimates regarding deposition strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A104,,Track discovery deficiencies regarding procedural strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft notice of deposition regarding expert strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A103,,Prepare deposition plan and witness outline re motion practice,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A101,,Prepare for settlement conference regarding deposition strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L240,A105,,Evaluate settlement options re mediation planning,Partner,N,N,N,N,,,,,,,
FEE,L200,A110,,Analyze case chronology re motion practice,Paralegal,N,N,N,N,,,,,,,
FEE,L420,A103,,Evaluate settlement options,Partner,N,N,N,N,,,,,,,
FEE,L400,A104,,Outline oral argument themes re trial preparation,Partner,N,N,N,N,,,,,,,
FEE,L300,A101,,Conference with {NAME_PLACEHOLDER} re strategy regarding deposition strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A113,,Review correspondence for litigation strategy regarding procedural strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Evaluate removal/remand options regarding deposition strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L200,A102,,Meet and confer with opposing counsel re settlement framework with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A109,,Evaluate removal/remand options re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft motion to dismiss re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L300,A103,,Prepare deposition plan and witness outline re discovery issues,Paralegal,N,N,N,N,,,,,,,
FEE,L510,A105,,Legal research on dispositive issues re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L500,A112,,Evaluate appeal issues re compliance with local rules,Partner,N,N,N,N,,,,,,,
FEE,L200,A111,,Attend hearing and argue motion re motion practice,Partner,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft notice of deposition regarding expert strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A112,,Review expert retention strategy re trial preparation,Partner,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft notice of deposition re discovery issues,Paralegal,N,N,N,N,,,,,,,
FEE,L430,A106,,Evaluate settlement options re compliance with local rules,Partner,N,N,N,N,,,,,,,
FEE,L120,A103,,Review motion package for local rule compliance regarding litigation strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L120,A103,,Prepare deposition plan and witness outline regarding litigation strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L400,A103,,Prepare deposition plan and witness outline re compliance with local rules with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L400,A107,,Draft subpoena to third party re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Review trial exhibit list regarding deposition strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L200,A113,,Analyze exhibit set for hearing strategy; Track discovery deficiencies; Finalize motion submission strategy re compliance with local rules; Review correspondence for litigation strategy re settlement framework; Analyze service requirements under applicable rules,Paralegal,Y,N,N,N,,,,,,,
FEE,L200,A101,,Strategy conference re case posture re motion practice,Partner,N,N,N,N,,,,,,,
FEE,L200,A108,,Prepare witness examination outlines re motion practice,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Review and summarize deposition transcript re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L110,A101,,Strategy conference re case posture re compliance with local rules with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L240,A109,,Outline oral argument themes re mediation planning,Partner,N,N,N,N,,,,,,,
FEE,L200,A112,,Analyze document production for key facts re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Track discovery deficiencies regarding deposition strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L200,A111,,Attend hearing and argue motion,Partner,N,N,N,N,,,,,,,
FEE,L300,A107,,Revise discovery responses regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A113,,Analyze exhibit set for hearing strategy re discovery issues,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A112,,Review discovery plan and priorities re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L500,A105,,Evaluate appeal issues regarding litigation strategy,Partner,N,N,N,N,,,,,,,
FEE,L200,A105,,Finalize motion submission strategy re mediation planning,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare witness availability chart regarding deposition strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition outline for {NAME_PLACEHOLDER} re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Review document set for production issues regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L110,A112,,Analyze document production for key facts regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L210,A107,,Draft statement of undisputed facts re compliance with local rules,Associate,N,N,N,N,,,,,,,
