LINE_ITEM_TYPE,TASK_CODE,ACTIVITY_CODE,EXPENSE_CODE,DESCRIPTION,TK_CLASSIFICATION,BLOCKBILLING,VAGUE,MISMATCH,PROHIBITED_ADMIN,MIN_AMOUNT,MAX_AMOUNT,MIN_UNITS,MAX_UNITS,UNIT_COST,RECEIPT_REQUIRED,GENERATE_RECEIPT
FEE,MJ00,A104,,Review and analyze post-closing issues concerning breach-of-representation notice for the target company in a private equity acquisition involving a industrial manufacturing business with material operations in Massachusetts; focus on post-closing exposure.,Associate,N,N,N,N,,,,,,,
FEE,MJ00,A104,,Review and analyze post-closing issues concerning post-closing covenant compliance for the buyer in a tender offer involving a consumer products business with material operations in Massachusetts; focus on risk allocation.,Associate,N,N,N,N,,,,,,,
FEE,MJ00,A103,,Draft post-closing notice or correspondence concerning breach-of-representation notice for the seller in a private equity acquisition involving a cybersecurity business with material operations in Illinois; focus on transaction documentation.,Associate,N,N,N,N,,,,,,,
FEE,MJ00,A106,,Advise client regarding post-closing covenant compliance for the strategic acquirer in a cross-border acquisition involving a industrial manufacturing business with material operations in Australia; focus on regulatory clearance.,Partner,N,N,N,N,,,,,,,
FEE,MJ00,A107,,Negotiate resolution of indemnification claim with opposing counsel for the seller in a cross-border acquisition involving a specialty chemicals business with material operations in Canada; focus on purchase price mechanics.,Partner,N,N,N,N,,,,,,,
FEE,MJ00,A107,,Negotiate resolution of closing statement adjustment with opposing counsel for the strategic acquirer in a management buyout involving a specialty chemicals business with material operations in Japan; focus on interim operating covenants.,Partner,N,N,N,N,,,,,,,
FEE,MJ00,A104,,Review and analyze post-closing issues concerning escrow release for the target company in a strategic acquisition involving a specialty chemicals business with material operations in Japan; focus on consent requirements.,Associate,N,N,N,N,,,,,,,
FEE,MJ00,A104,,Review and analyze post-closing issues concerning seller reimbursement obligation for the strategic acquirer in a stock purchase involving a food and beverage business with material operations in Ireland; focus on representations and warranties.,Associate,N,N,N,N,,,,,,,
FEE,MJ00,A102,,Research contractual requirements affecting escrow release for the private equity sponsor in a stock purchase involving a cybersecurity business with material operations in Massachusetts; focus on purchase price mechanics.,Associate,N,N,N,N,,,,,,,
FEE,MJ00,A102,,Research contractual requirements affecting seller reimbursement obligation for the seller in a tender offer involving a fintech business with material operations in France; focus on regulatory clearance.,Associate,N,N,N,N,,,,,,,
FEE,MJ00,A103,,Draft post-closing notice or correspondence concerning working-capital adjustment for the seller in a public company merger involving a semiconductors business with material operations in California; focus on interim operating covenants.,Associate,N,N,N,N,,,,,,,
FEE,MJ00,A107,,Negotiate resolution of holdback release with opposing counsel for the seller in a public company merger involving a automotive technology business with material operations in Canada; focus on post-closing exposure.,Partner,N,N,N,N,,,,,,,
FEE,MJ00,A107,,Negotiate resolution of holdback release with opposing counsel for the seller in a reverse triangular merger involving a healthcare services business with material operations in France; focus on integration planning.,Partner,N,N,N,N,,,,,,,
FEE,MJ00,A106,,Advise client regarding holdback release for the buyer in a management buyout involving a e-commerce business with material operations in Australia; focus on transaction documentation.,Partner,N,N,N,N,,,,,,,
FEE,MJ00,A102,,Research contractual requirements affecting indemnification claim for the seller in a cross-border acquisition involving a semiconductors business with material operations in Singapore; focus on purchase price mechanics.,Associate,N,N,N,N,,,,,,,
FEE,MJ00,A106,,Advise client regarding post-closing covenant compliance for the private equity sponsor in a carve-out acquisition involving a healthcare services business with material operations in Illinois; focus on post-closing exposure.,Partner,N,N,N,N,,,,,,,
FEE,MJ00,A106,,Advise client regarding post-closing purchase price dispute for the target company in a management buyout involving a data analytics business with material operations in Texas; focus on representations and warranties.,Partner,N,N,N,N,,,,,,,
FEE,MJ00,A106,,Advise client regarding closing statement adjustment for the seller in a divestiture involving a food and beverage business with material operations in Singapore; focus on transaction timing.,Partner,N,N,N,N,,,,,,,
FEE,MJ00,A102,,Research contractual requirements affecting post-closing covenant compliance for the private equity sponsor in a divestiture involving a medical devices business with material operations in France; focus on deal execution.,Associate,N,N,N,N,,,,,,,
FEE,MJ00,A106,,Advise client regarding closing statement adjustment for the strategic acquirer in a bolt-on acquisition involving a insurance business with material operations in Germany; focus on consent requirements.,Partner,N,N,N,N,,,,,,,
FEE,MJ00,A103,,Draft post-closing notice or correspondence concerning post-closing covenant compliance for the target company in a strategic acquisition involving a fintech business with material operations in New York; focus on transaction timing.,Associate,N,N,N,N,,,,,,,
FEE,MJ00,A107,,Negotiate resolution of breach-of-representation notice with opposing counsel for the strategic acquirer in a private equity acquisition involving a data analytics business with material operations in California; focus on closing certainty.,Partner,N,N,N,N,,,,,,,
FEE,MJ00,A103,,Draft post-closing notice or correspondence concerning indemnification claim for the seller in a management buyout involving a logistics business with material operations in the Netherlands; focus on transaction timing.,Associate,N,N,N,N,,,,,,,
FEE,MJ00,A107,,Negotiate resolution of seller reimbursement obligation with opposing counsel for the strategic acquirer in a strategic acquisition involving a consumer products business with material operations in Texas; focus on post-closing exposure.,Partner,N,N,N,N,,,,,,,
FEE,MJ00,A107,,Negotiate resolution of escrow release with opposing counsel for the seller in a tender offer involving a data analytics business with material operations in Illinois; focus on risk allocation.,Partner,N,N,N,N,,,,,,,
FEE,MJ00,A107,,Negotiate resolution of working-capital adjustment with opposing counsel for the seller in a tender offer involving a SaaS business with material operations in Massachusetts; focus on closing certainty.,Partner,N,N,N,N,,,,,,,
FEE,MJ00,A106,,Advise client regarding holdback release for the seller in a management buyout involving a healthcare services business with material operations in Illinois; focus on third-party approvals.,Partner,N,N,N,N,,,,,,,
